Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Precipitable_Water,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2024-01-12 10:00:00,275,10,1,,,,,,,,0.031,0.36,0.08,0.0,0.44,0.0
2024-01-12 11:00:00,276,11,1,,,,,,,,0.032,0.35,0.05,0.0,0.41,0.0
2024-01-12 12:00:00,277,12,1,,,,,,,,0.048,0.37,0.01,0.0,0.38,0.0
2024-01-12 13:00:00,278,13,1,,,,,,,,0.032,0.36,0.11,0.0,0.47,0.0
2024-01-12 14:00:00,279,14,1,,,,,,,,0.03,0.4,0.04,0.0,0.43,0.0
2024-01-12 15:00:00,280,15,1,,,,,,,,0.042,0.39,0.16,0.0,0.55,0.0
2024-01-12 16:00:00,281,16,1,,,,,,,,0.034,0.39,0.23,0.0,0.62,0.0
2024-01-12 17:00:00,282,17,1,,,,,,,,0.03,0.38,0.44,0.8,1.62,13.2
2024-01-12 18:00:00,283,18,1,,,,,,,,0.031,0.39,0.56,0.72,1.67,22.1
2024-01-12 19:00:00,284,19,1,,,,,,,,0.032,0.36,0.69,1.45,2.5,27.1
2024-01-12 20:00:00,285,20,1,,,,,,,,0.032,0.4,0.54,0.0,0.94,0.0
2024-01-12 21:00:00,286,21,1,,,,,,,,0.037,0.38,0.4,0.0,0.78,0.0
2024-01-12 22:00:00,287,22,1,,,,,,,,0.039,0.37,0.29,0.0,0.66,0.0
2024-01-12 23:00:00,288,23,1,,,,,,,,0.034,0.4,0.1,0.0,0.5,0.0
2024-01-13 00:00:00,289,0,1,,,,,,,,0.039,0.35,0.05,0.0,0.41,0.0
2024-01-13 01:00:00,290,1,1,,,,,,,,0.034,0.38,0.0,0.0,0.39,0.0
2024-01-13 02:00:00,291,2,1,,,,,,,,0.031,0.39,0.09,0.0,0.48,0.0
2024-01-13 03:00:00,292,3,1,,,,,,,,0.033,0.35,0.04,0.0,0.39,0.0
2024-01-13 04:00:00,293,4,1,,,,,,,,0.031,0.39,0.1,0.0,0.49,0.0
2024-01-13 05:00:00,294,5,1,,,,,,,,0.04,0.39,0.2,0.0,0.59,0.0
2024-01-13 06:00:00,295,6,1,,,,,,,,0.031,0.37,0.34,0.29,1.0,53.0
2024-01-13 07:00:00,296,7,1,,,,,,,,0.034,0.36,0.47,0.98,1.81,10.9
2024-01-13 08:00:00,297,8,1,,,,,,,,0.031,0.39,0.38,0.78,1.55,18.2
2024-01-13 09:00:00,298,9,1,,,,,,,,0.03,0.4,0.19,0.0,0.58,0.0
2024-01-13 10:00:00,299,10,1,,,,,,,,0.033,0.37,0.14,0.0,0.52,0.0
2024-01-13 11:00:00,300,11,1,,,,,,,,0.034,0.38,0.05,0.0,0.43,0.0
2024-01-13 12:00:00,301,12,1,,,,,,,,0.039,0.37,0.05,0.0,0.42,0.0
2024-01-13 13:00:00,302,13,1,,,,,,,,0.036,0.39,0.05,0.0,0.44,0.0
2024-01-13 14:00:00,303,14,1,,,,,,,,0.031,0.39,0.03,0.0,0.43,0.0
2024-01-13 15:00:00,304,15,1,,,,,,,,0.032,0.38,0.09,0.0,0.47,0.0
2024-01-13 16:00:00,305,16,1,,,,,,,,0.031,0.37,0.28,0.0,0.65,0.0
2024-01-13 17:00:00,306,17,1,,,,,,,,0.031,0.39,0.44,1.98,2.81,7.1
2024-01-13 18:00:00,307,18,1,,,,,,,,0.034,0.37,0.6,0.61,1.58,5.3
2024-01-13 19:00:00,308,19,1,,,,,,,,0.035,0.38,0.68,1.98,3.04,22.5
2024-01-13 20:00:00,309,20,1,,,,,,,,0.03,0.38,0.56,0.0,0.93,0.0
2024-01-13 21:00:00,310,21,1,,,,,,,,0.034,0.36,0.46,0.0,0.82,0.0
2024-01-13 22:00:00,311,22,1,,,,,,,,0.034,0.37,0.2,0.0,0.57,0.0
2024-01-13 23:00:00,312,23,1,,,,,,,,0.031,0.36,0.14,0.0,0.5,0.0
2024-01-14 00:00:00,313,0,1,,,,,,,,0.032,0.36,0.06,0.0,0.42,0.0
2024-01-14 01:00:00,314,1,1,,,,,,,,0.031,0.35,0.04,0.0,0.4,0.0
2024-01-14 02:00:00,315,2,1,,,,,,,,0.03,0.39,0.07,0.0,0.46,0.0
2024-01-14 03:00:00,316,3,1,,,,,,,,0.039,0.35,0.04,0.0,0.39,0.0
2024-01-14 04:00:00,317,4,1,,,,,,,,0.037,0.39,0.09,0.0,0.48,0.0
2024-01-14 05:00:00,318,5,1,,,,,,,,0.032,0.36,0.17,0.0,0.53,0.0
2024-01-14 06:00:00,319,6,1,,,,,,,,0.034,0.4,0.42,0.73,1.54,9.4
2024-01-14 07:00:00,320,7,1,,,,,,,,0.031,0.39,0.46,1.01,1.86,48.6
2024-01-14 08:00:00,321,8,1,,,,,,,,0.037,0.36,0.37,1.15,1.88,2.0
2024-01-14 09:00:00,322,9,1,,,,,,,,0.033,0.39,0.17,0.0,0.56,0.0
2024-01-14 10:00:00,323,10,1,,,,,,,,0.031,0.37,0.08,0.0,0.45,0.0
2024-01-14 11:00:00,324,11,1,,,,,,,,0.034,0.4,0.07,0.0,0.46,0.0
2024-01-14 12:00:00,325,12,1,,,,,,,,0.034,0.38,0.08,0.0,0.45,0.0
2024-01-14 13:00:00,326,13,1,,,,,,,,0.031,0.39,0.06,0.0,0.45,0.0
2024-01-14 14:00:00,327,14,1,,,,,,,,0.03,0.35,0.12,0.0,0.47,0.0
2024-01-14 15:00:00,328,15,1,,,,,,,,0.031,0.35,0.11,0.0,0.46,0.0
2024-01-14 16:00:00,329,16,1,,,,,,,,0.04,0.35,0.28,0.0,0.63,0.0
2024-01-14 17:00:00,330,17,1,,,,,,,,0.036,0.35,0.44,1.73,2.52,25.5
2024-01-14 18:00:00,331,18,1,,,,,,,,0.034,0.38,0.54,1.16,2.07,23.2
2024-01-14 19:00:00,332,19,1,,,,,,,,0.031,0.39,0.64,0.56,1.59,3.8
2024-01-14 20:00:00,333,20,1,,,,,,,,0.031,0.35,0.63,0.0,0.98,0.0
2024-01-14 21:00:00,334,21,1,,,,,,,,0.031,0.36,0.38,0.0,0.74,0.0
2024-01-14 22:00:00,335,22,1,,,,,,,,0.033,0.37,0.21,0.0,0.58,0.0
2024-01-14 23:00:00,336,23,1,,,,,,,,0.033,0.38,0.14,0.0,0.51,0.0
2024-01-15 00:00:00,337,0,1,,,,,,,,0.04,0.38,0.08,0.0,0.46,0.0
2024-01-15 01:00:00,338,1,1,,,,,,,,0.03,0.35,0.0,0.0,0.36,0.0
2024-01-15 02:00:00,339,2,1,,,,,,,,0.032,0.39,0.03,0.0,0.42,0.0
2024-01-15 03:00:00,340,3,1,,,,,,,,0.031,0.36,0.06,0.0,0.41,0.0
2024-01-15 04:00:00,341,4,1,,,,,,,,0.033,0.37,0.12,0.0,0.49,0.0
2024-01-15 05:00:00,342,5,1,,,,,,,,0.036,0.36,0.2,0.0,0.56,0.0
2024-01-15 06:00:00,343,6,1,,,,,,,,0.031,0.37,0.37,0.85,1.6,39.4
2024-01-15 07:00:00,344,7,1,,,,,,,,0.036,0.36,0.44,0.33,1.13,6.2
2024-01-15 08:00:00,345,8,1,,,,,,,,0.035,0.39,0.37,0.82,1.58,55.0
2024-01-15 09:00:00,346,9,1,,,,,,,,0.032,0.38,0.23,0.0,0.61,0.0
2024-01-15 10:00:00,347,10,1,,,,,,,,0.038,0.38,0.12,0.0,0.51,0.0
2024-01-15 11:00:00,348,11,1,,,,,,,,0.034,0.39,0.03,0.0,0.42,0.0
2024-01-15 12:00:00,349,12,1,,,,,,,,0.031,0.36,0.04,0.0,0.4,0.0
2024-01-15 13:00:00,350,13,1,,,,,,,,0.031,0.38,0.03,0.0,0.41,0.0
2024-01-15 14:00:00,351,14,1,,,,,,,,0.037,0.38,0.06,0.0,0.44,0.0
2024-01-15 15:00:00,352,15,1,,,,,,,,0.031,0.38,0.12,0.0,0.5,0.0
2024-01-15 16:00:00,353,16,1,,,,,,,,0.036,0.39,0.2,0.0,0.59,0.0
2024-01-15 17:00:00,354,17,1,,,,,,,,0.031,0.39,0.45,2.44,3.28,22.8
2024-01-15 18:00:00,355,18,1,,,,,,,,0.038,0.36,0.57,1.25,2.18,13.2
2024-01-15 19:00:00,356,19,1,,,,,,,,0.03,0.36,0.69,2.37,3.41,18.3
2024-01-15 20:00:00,357,20,1,,,,,,,,0.03,0.36,0.6,0.0,0.95,0.0
2024-01-15 21:00:00,358,21,1,,,,,,,,0.031,0.39,0.46,0.0,0.85,0.0
2024-01-15 22:00:00,359,22,1,,,,,,,,0.041,0.37,0.29,0.0,0.65,0.0
2024-01-15 23:00:00,360,23,1,,,,,,,,0.039,0.38,0.08,0.0,0.47,0.0
2024-01-16 00:00:00,361,0,1,,,,,,,,0.036,0.37,0.04,0.0,0.41,0.0
2024-01-16 01:00:00,362,1,1,,,,,,,,0.035,0.37,0.02,0.0,0.4,0.0
2024-01-16 02:00:00,363,2,1,,,,,,,,0.031,0.38,0.03,0.0,0.42,0.0
2024-01-16 03:00:00,364,3,1,,,,,,,,0.03,0.37,0.03,0.0,0.4,0.0
2024-01-16 04:00:00,365,4,1,,,,,,,,0.042,0.35,0.06,0.0,0.41,0.0
2024-01-16 05:00:00,366,5,1,,,,,,,,0.04,0.38,0.2,0.0,0.58,0.0
2024-01-16 06:00:00,367,6,1,,,,,,,,0.031,0.39,0.4,0.2,0.99,21.3
2024-01-16 07:00:00,368,7,1,,,,,,,,0.033,0.38,0.49,0.53,1.4,17.7
2024-01-16 08:00:00,369,8,1,,,,,,,,0.032,0.4,0.37,0.9,1.67,21.5
2024-01-16 09:00:00,370,9,1,,,,,,,,0.031,0.38,0.18,0.0,0.55,0.0
2024-01-16 10:00:00,371,10,1,,,,,,,,0.03,0.38,0.1,0.0,0.48,0.0
2024-01-16 11:00:00,372,11,1,,,,,,,,0.033,0.37,0.08,0.0,0.45,0.0
2024-01-16 12:00:00,373,12,1,,,,,,,,0.032,0.37,0.05,0.0,0.42,0.0
2024-01-16 13:00:00,374,13,1,,,,,,,,0.031,0.38,0.03,0.0,0.41,0.0
2024-01-16 14:00:00,375,14,1,,,,,,,,0.032,0.39,0.1,0.0,0.49,0.0
2024-01-16 15:00:00,376,15,1,,,,,,,,0.032,0.39,0.16,0.0,0.55,0.0
2024-01-16 16:00:00,377,16,1,,,,,,,,0.034,0.38,0.27,0.0,0.65,0.0
2024-01-16 17:00:00,378,17,1,,,,,,,,0.041,0.4,0.42,1.55,2.37,12.1
2024-01-16 18:00:00,379,18,1,,,,,,,,0.038,0.35,0.59,1.64,2.58,0.4
2024-01-16 19:00:00,380,19,1,,,,,,,,0.036,0.39,0.67,1.16,2.22,29.9
2024-01-16 20:00:00,381,20,1,,,,,,,,0.031,0.37,0.62,0.0,0.99,0.0
2024-01-16 21:00:00,382,21,1,,,,,,,,0.031,0.36,0.38,0.0,0.74,0.0
2024-01-16 22:00:00,383,22,1,,,,,,,,0.031,0.36,0.25,0.0,0.61,0.0
2024-01-16 23:00:00,384,23,1,,,,,,,,0.037,0.4,0.13,0.0,0.53,0.0
2024-01-17 00:00:00,385,0,1,,,,,,,,0.036,0.4,0.02,0.0,0.42,0.0
2024-01-17 01:00:00,386,1,1,,,,,,,,0.03,0.4,0.1,0.0,0.5,0.0
2024-01-17 02:00:00,387,2,1,,,,,,,,0.038,0.38,0.08,0.0,0.46,0.0
2024-01-17 03:00:00,388,3,1,,,,,,,,0.033,0.38,0.04,0.0,0.41,0.0
2024-01-17 04:00:00,389,4,1,,,,,,,,0.033,0.38,0.13,0.0,0.52,0.0
2024-01-17 05:00:00,390,5,1,,,,,,,,0.039,0.37,0.19,0.0,0.56,0.0
2024-01-17 06:00:00,391,6,1,,,,,,,,0.033,0.37,0.35,1.07,1.79,20.1
2024-01-17 07:00:00,392,7,1,,,,,,,,0.031,0.38,0.49,0.56,1.43,9.6
2024-01-17 08:00:00,393,8,1,,,,,,,,0.031,0.39,0.41,0.44,1.25,47.9
2024-01-17 09:00:00,394,9,1,,,,,,,,0.033,0.4,0.25,0.0,0.64,0.0
2024-01-17 10:00:00,395,10,1,,,,,,,,0.033,0.37,0.15,0.0,0.52,0.0
2024-01-17 11:00:00,396,11,1,,,,,,,,0.035,0.39,0.02,0.0,0.42,0.0
2024-01-17 12:00:00,397,12,1,,,,,,,,0.07,0.36,0.06,0.0,0.41,0.0
2024-01-17 13:00:00,398,13,1,,,,,,,,0.041,0.36,0.05,0.0,0.41,0.0
2024-01-17 14:00:00,399,14,1,,,,,,,,0.031,0.4,0.09,0.0,0.48,0.0
2024-01-17 15:00:00,400,15,1,,,,,,,,0.033,0.4,0.14,0.0,0.54,0.0
2024-01-17 16:00:00,401,16,1,,,,,,,,0.032,0.36,0.26,0.0,0.61,0.0
2024-01-17 17:00:00,402,17,1,,,,,,,,0.033,0.4,0.39,1.31,2.1,5.3
2024-01-17 18:00:00,403,18,1,,,,,,,,0.031,0.37,0.53,1.82,2.73,20.2
2024-01-17 19:00:00,404,19,1,,,,,,,,0.03,0.39,0.63,1.43,2.46,6.6
2024-01-17 20:00:00,405,20,1,,,,,,,,0.03,0.36,0.6,0.0,0.97,0.0
2024-01-17 21:00:00,406,21,1,,,,,,,,0.03,0.39,0.4,0.0,0.79,0.0
2024-01-17 22:00:00,407,22,1,,,,,,,,0.031,0.39,0.25,0.0,0.64,0.0
2024-01-17 23:00:00,408,23,1,,,,,,,,0.062,0.39,0.18,0.0,0.57,0.0
2024-01-18 00:00:00,409,0,1,,,,,,,,0.031,0.37,0.07,0.0,0.44,0.0
2024-01-18 01:00:00,410,1,1,,,,,,,,0.034,0.35,0.09,0.0,0.45,0.0
2024-01-18 02:00:00,411,2,1,,,,,,,,0.031,0.39,0.04,0.0,0.43,0.0
2024-01-18 03:00:00,412,3,1,,,,,,,,0.031,0.37,0.07,0.0,0.44,0.0
2024-01-18 04:00:00,413,4,1,,,,,,,,0.031,0.38,0.08,0.0,0.46,0.0
2024-01-18 05:00:00,414,5,1,,,,,,,,0.031,0.35,0.21,0.0,0.56,0.0
2024-01-18 06:00:00,415,6,1,,,,,,,,0.032,0.4,0.34,0.36,1.11,34.8
2024-01-18 07:00:00,416,7,1,,,,,,,,0.039,0.36,0.45,0.69,1.5,19.2
2024-01-18 08:00:00,417,8,1,,,,,,,,0.043,0.38,0.38,0.65,1.41,20.6
2024-01-18 09:00:00,418,9,1,,,,,,,,0.035,0.39,0.18,0.0,0.57,0.0
2024-01-18 10:00:00,419,10,1,,,,,,,,0.036,0.36,0.14,0.0,0.5,0.0
2024-01-18 11:00:00,420,11,1,,,,,,,,0.032,0.38,0.03,0.0,0.41,0.0
2024-01-18 12:00:00,421,12,1,,,,,,,,0.06,0.4,0.05,0.0,0.44,0.0
2024-01-18 13:00:00,422,13,1,,,,,,,,0.031,0.4,0.02,0.0,0.42,0.0
2024-01-18 14:00:00,423,14,1,,,,,,,,0.032,0.36,0.05,0.0,0.41,0.0
2024-01-18 15:00:00,424,15,1,,,,,,,,0.031,0.4,0.13,0.0,0.53,0.0
2024-01-18 16:00:00,425,16,1,,,,,,,,0.038,0.4,0.26,0.0,0.65,0.0
2024-01-18 17:00:00,426,17,1,,,,,,,,0.031,0.37,0.37,1.29,2.03,1.1
2024-01-18 18:00:00,427,18,1,,,,,,,,0.033,0.36,0.54,0.56,1.46,29.7
2024-01-18 19:00:00,428,19,1,,,,,,,,0.038,0.35,0.63,1.24,2.23,0.2
2024-01-18 20:00:00,429,20,1,,,,,,,,0.031,0.37,0.54,0.0,0.91,0.0
2024-01-18 21:00:00,430,21,1,,,,,,,,0.035,0.38,0.43,0.0,0.81,0.0
2024-01-18 22:00:00,431,22,1,,,,,,,,0.034,0.36,0.29,0.0,0.65,0.0
2024-01-18 23:00:00,432,23,1,,,,,,,,0.031,0.35,0.15,0.0,0.5,0.0
2024-01-19 00:00:00,433,0,1,,,,,,,,0.031,0.36,0.06,0.0,0.42,0.0
2024-01-19 01:00:00,434,1,1,,,,,,,,0.032,0.36,0.09,0.0,0.46,0.0
2024-01-19 02:00:00,435,2,1,,,,,,,,0.033,0.37,0.04,0.0,0.41,0.0
2024-01-19 03:00:00,436,3,1,,,,,,,,0.044,0.37,0.01,0.0,0.38,0.0
2024-01-19 04:00:00,437,4,1,,,,,,,,0.051,0.39,0.06,0.0,0.45,0.0
2024-01-19 05:00:00,438,5,1,,,,,,,,0.031,0.39,0.26,0.0,0.64,0.0
2024-01-19 06:00:00,439,6,1,,,,,,,,0.083,0.37,0.42,0.7,1.48,4.1
2024-01-19 07:00:00,440,7,1,,,,,,,,0.031,0.4,0.41,0.46,1.27,21.4
2024-01-19 08:00:00,441,8,1,,,,,,,,0.052,0.36,0.41,0.67,1.44,42.2
2024-01-19 09:00:00,442,9,1,,,,,,,,0.044,0.37,0.18,0.0,0.55,0.0
2024-01-19 10:00:00,443,10,1,,,,,,,,0.031,0.36,0.09,0.0,0.45,0.0
2024-01-19 11:00:00,444,11,1,,,,,,,,0.03,0.38,0.09,0.0,0.47,0.0
2024-01-19 12:00:00,445,12,1,,,,,,,,0.033,0.36,0.04,0.0,0.4,0.0
2024-01-19 13:00:00,446,13,1,,,,,,,,0.037,0.38,0.08,0.0,0.47,0.0
2024-01-19 14:00:00,447,14,1,,,,,,,,0.032,0.35,0.09,0.0,0.45,0.0
2024-01-19 15:00:00,448,15,1,,,,,,,,0.033,0.36,0.17,0.0,0.53,0.0
2024-01-19 16:00:00,449,16,1,,,,,,,,0.034,0.37,0.24,0.0,0.61,0.0
2024-01-19 17:00:00,450,17,1,,,,,,,,0.03,0.39,0.42,0.88,1.69,18.5
2024-01-19 18:00:00,451,18,1,,,,,,,,0.033,0.36,0.61,2.36,3.33,22.2
2024-01-19 19:00:00,452,19,1,,,,,,,,0.031,0.36,0.7,1.01,2.07,17.0
2024-01-19 20:00:00,453,20,1,,,,,,,,0.032,0.38,0.57,0.0,0.95,0.0
2024-01-19 21:00:00,454,21,1,,,,,,,,0.03,0.39,0.46,0.0,0.85,0.0
2024-01-19 22:00:00,455,22,1,,,,,,,,0.03,0.38,0.26,0.0,0.64,0.0
2024-01-19 23:00:00,456,23,1,,,,,,,,0.034,0.38,0.17,0.0,0.55,0.0
2024-01-20 00:00:00,457,0,1,,,,,,,,0.032,0.4,0.03,0.0,0.43,0.0
2024-01-20 01:00:00,458,1,1,,,,,,,,0.048,0.39,0.07,0.0,0.46,0.0
2024-01-20 02:00:00,459,2,1,,,,,,,,0.031,0.37,0.04,0.0,0.42,0.0
2024-01-20 03:00:00,460,3,1,,,,,,,,0.036,0.35,0.05,0.0,0.41,0.0
2024-01-20 04:00:00,461,4,1,,,,,,,,0.04,0.39,0.07,0.0,0.46,0.0
2024-01-20 05:00:00,462,5,1,,,,,,,,0.033,0.39,0.19,0.0,0.58,0.0
2024-01-20 06:00:00,463,6,1,,,,,,,,0.033,0.37,0.4,0.55,1.32,22.4
2024-01-20 07:00:00,464,7,1,,,,,,,,0.041,0.39,0.46,1.18,2.04,24.8
2024-01-20 08:00:00,465,8,1,,,,,,,,0.042,0.39,0.34,0.39,1.12,10.2
2024-01-20 09:00:00,466,9,1,,,,,,,,0.035,0.36,0.25,0.0,0.61,0.0
2024-01-20 10:00:00,467,10,1,,,,,,,,0.043,0.36,0.15,0.0,0.51,0.0
2024-01-20 11:00:00,468,11,1,,,,,,,,0.033,0.39,0.05,0.0,0.44,0.0
2024-01-20 12:00:00,469,12,1,,,,,,,,0.031,0.38,0.1,0.0,0.48,0.0
2024-01-20 13:00:00,470,13,1,,,,,,,,0.033,0.37,0.03,0.0,0.4,0.0
2024-01-20 14:00:00,471,14,1,,,,,,,,0.031,0.37,0.03,0.0,0.4,0.0
2024-01-20 15:00:00,472,15,1,,,,,,,,0.041,0.39,0.09,0.0,0.47,0.0
2024-01-20 16:00:00,473,16,1,,,,,,,,0.032,0.37,0.26,0.0,0.63,0.0
2024-01-20 17:00:00,474,17,1,,,,,,,,0.037,0.35,0.43,0.62,1.41,23.1
2024-01-20 18:00:00,475,18,1,,,,,,,,0.031,0.37,0.59,0.83,1.79,5.1
2024-01-20 19:00:00,476,19,1,,,,,,,,0.031,0.4,0.68,0.75,1.83,0.7
2024-01-20 20:00:00,477,20,1,,,,,,,,0.032,0.37,0.6,0.0,0.97,0.0
2024-01-20 21:00:00,478,21,1,,,,,,,,0.03,0.35,0.44,0.0,0.79,0.0
2024-01-20 22:00:00,479,22,1,,,,,,,,0.036,0.39,0.25,0.0,0.64,0.0
2024-01-20 23:00:00,480,23,1,,,,,,,,0.041,0.36,0.11,0.0,0.47,0.0
2024-01-21 00:00:00,481,0,1,,,,,,,,0.035,0.35,0.01,0.0,0.37,0.0
2024-01-21 01:00:00,482,1,1,,,,,,,,0.043,0.39,0.1,0.0,0.49,0.0
2024-01-21 02:00:00,483,2,1,,,,,,,,0.035,0.35,0.03,0.0,0.38,0.0
2024-01-21 03:00:00,484,3,1,,,,,,,,0.031,0.36,0.04,0.0,0.39,0.0
2024-01-21 04:00:00,485,4,1,,,,,,,,0.033,0.36,0.15,0.0,0.51,0.0
2024-01-21 05:00:00,486,5,1,,,,,,,,0.033,0.38,0.26,0.0,0.64,0.0
2024-01-21 06:00:00,487,6,1,,,,,,,,0.04,0.36,0.37,0.32,1.04,8.4
2024-01-21 07:00:00,488,7,1,,,,,,,,0.033,0.39,0.5,1.01,1.9,38.8
2024-01-21 08:00:00,489,8,1,,,,,,,,0.03,0.37,0.34,0.97,1.68,37.5
2024-01-21 09:00:00,490,9,1,,,,,,,,0.03,0.38,0.21,0.0,0.58,0.0
2024-01-21 10:00:00,491,10,1,,,,,,,,0.032,0.39,0.07,0.0,0.46,0.0
2024-01-21 11:00:00,492,11,1,,,,,,,,0.032,0.37,0.06,0.0,0.43,0.0
2024-01-21 12:00:00,493,12,1,,,,,,,,0.03,0.36,0.1,0.0,0.46,0.0
2024-01-21 13:00:00,494,13,1,,,,,,,,0.039,0.36,0.04,0.0,0.4,0.0
2024-01-21 14:00:00,495,14,1,,,,,,,,0.032,0.37,0.07,0.0,0.44,0.0
2024-01-21 15:00:00,496,15,1,,,,,,,,0.037,0.36,0.18,0.0,0.54,0.0
2024-01-21 16:00:00,497,16,1,,,,,,,,0.031,0.38,0.21,0.0,0.6,0.0
2024-01-21 17:00:00,498,17,1,,,,,,,,0.037,0.38,0.43,0.86,1.67,16.0
2024-01-21 18:00:00,499,18,1,,,,,,,,0.031,0.39,0.59,0.98,1.95,13.0
2024-01-21 19:00:00,500,19,1,,,,,,,,0.031,0.38,0.68,2.41,3.47,23.0
2024-01-21 20:00:00,501,20,1,,,,,,,,0.031,0.37,0.58,0.0,0.95,0.0
2024-01-21 21:00:00,502,21,1,,,,,,,,0.032,0.38,0.42,0.0,0.8,0.0
2024-01-21 22:00:00,503,22,1,,,,,,,,0.039,0.39,0.24,0.0,0.63,0.0
2024-01-21 23:00:00,504,23,1,,,,,,,,0.034,0.35,0.15,0.0,0.5,0.0
2024-01-22 00:00:00,505,0,1,,,,,,,,0.03,0.35,0.07,0.0,0.42,0.0
2024-01-22 01:00:00,506,1,1,,,,,,,,0.03,0.4,0.08,0.0,0.48,0.0
2024-01-22 02:00:00,507,2,1,,,,,,,,0.033,0.39,0.05,0.0,0.43,0.0
2024-01-22 03:00:00,508,3,1,,,,,,,,0.032,0.35,0.03,0.0,0.39,0.0
2024-01-22 04:00:00,509,4,1,,,,,,,,0.033,0.4,0.1,0.0,0.49,0.0
2024-01-22 05:00:00,510,5,1,,,,,,,,0.03,0.4,0.25,0.0,0.65,0.0
2024-01-22 06:00:00,511,6,1,,,,,,,,0.066,0.38,0.39,1.02,1.79,34.3
2024-01-22 07:00:00,512,7,1,,,,,,,,0.03,0.4,0.48,0.7,1.57,42.5
2024-01-22 08:00:00,513,8,1,,,,,,,,0.032,0.37,0.39,0.42,1.17,25.7
2024-01-22 09:00:00,514,9,1,,,,,,,,0.031,0.37,0.25,0.0,0.62,0.0
2024-01-22 10:00:00,515,10,1,,,,,,,,0.03,0.37,0.11,0.0,0.48,0.0
2024-01-22 11:00:00,516,11,1,,,,,,,,0.035,0.4,0.02,0.0,0.42,0.0
2024-01-22 12:00:00,517,12,1,,,,,,,,0.032,0.4,0.05,0.0,0.45,0.0
2024-01-22 13:00:00,518,13,1,,,,,,,,0.03,0.38,0.11,0.0,0.49,0.0
2024-01-22 14:00:00,519,14,1,,,,,,,,0.031,0.4,0.04,0.0,0.43,0.0
2024-01-22 15:00:00,520,15,1,,,,,,,,0.035,0.39,0.17,0.0,0.56,0.0
2024-01-22 16:00:00,521,16,1,,,,,,,,0.038,0.37,0.23,0.0,0.6,0.0
2024-01-22 17:00:00,522,17,1,,,,,,,,0.046,0.39,0.37,2.03,2.79,1.8
2024-01-22 18:00:00,523,18,1,,,,,,,,0.033,0.36,0.58,0.95,1.89,1.6
2024-01-22 19:00:00,524,19,1,,,,,,,,0.031,0.36,0.7,1.86,2.91,10.1
2024-01-22 20:00:00,525,20,1,,,,,,,,0.031,0.38,0.58,0.0,0.97,0.0
2024-01-22 21:00:00,526,21,1,,,,,,,,0.034,0.37,0.41,0.0,0.78,0.0
2024-01-22 22:00:00,527,22,1,,,,,,,,0.042,0.38,0.2,0.0,0.58,0.0
2024-01-22 23:00:00,528,23,1,,,,,,,,0.03,0.39,0.18,0.0,0.57,0.0
2024-01-23 00:00:00,529,0,1,,,,,,,,0.032,0.37,0.02,0.0,0.39,0.0
2024-01-23 01:00:00,530,1,1,,,,,,,,0.03,0.4,0.1,0.0,0.5,0.0
2024-01-23 02:00:00,531,2,1,,,,,,,,0.032,0.4,0.03,0.0,0.42,0.0
2024-01-23 03:00:00,532,3,1,,,,,,,,0.049,0.35,0.05,0.0,0.41,0.0
2024-01-23 04:00:00,533,4,1,,,,,,,,0.03,0.36,0.06,0.0,0.42,0.0
2024-01-23 05:00:00,534,5,1,,,,,,,,0.03,0.36,0.21,0.0,0.57,0.0
2024-01-23 06:00:00,535,6,1,,,,,,,,0.045,0.38,0.32,1.11,1.81,6.9
2024-01-23 07:00:00,536,7,1,,,,,,,,0.033,0.37,0.47,0.99,1.84,30.0
2024-01-23 08:00:00,537,8,1,,,,,,,,0.032,0.39,0.38,0.95,1.72,13.9
2024-01-23 09:00:00,538,9,1,,,,,,,,0.037,0.37,0.17,0.0,0.54,0.0
2024-01-23 10:00:00,539,10,1,,,,,,,,0.05,0.37,0.11,0.0,0.49,0.0
2024-01-23 11:00:00,540,11,1,,,,,,,,0.033,0.39,0.09,0.0,0.48,0.0
2024-01-23 12:00:00,541,12,1,,,,,,,,0.032,0.38,0.05,0.0,0.42,0.0
2024-01-23 13:00:00,542,13,1,,,,,,,,0.03,0.38,0.03,0.0,0.41,0.0
2024-01-23 14:00:00,543,14,1,,,,,,,,0.03,0.36,0.11,0.0,0.47,0.0
2024-01-23 15:00:00,544,15,1,,,,,,,,0.03,0.35,0.1,0.0,0.45,0.0
2024-01-23 16:00:00,545,16,1,,,,,,,,0.032,0.39,0.25,0.0,0.64,0.0
2024-01-23 17:00:00,546,17,1,,,,,,,,0.043,0.36,0.4,1.79,2.55,23.7
2024-01-23 18:00:00,547,18,1,,,,,,,,0.031,0.38,0.56,1.15,2.09,14.1
2024-01-23 19:00:00,548,19,1,,,,,,,,0.034,0.39,0.62,1.24,2.25,23.6
2024-01-23 20:00:00,549,20,1,,,,,,,,0.037,0.37,0.59,0.0,0.96,0.0
2024-01-23 21:00:00,550,21,1,,,,,,,,0.034,0.4,0.45,0.0,0.85,0.0
2024-01-23 22:00:00,551,22,1,,,,,,,,0.032,0.38,0.2,0.0,0.58,0.0
