Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2023-01-10 09:00:00,226,9,1,6.7,3.0,112,0,0,0,0.052,0.36,0.01,0.0,0.37,0.0
2023-01-10 10:00:00,227,10,1,6.300000000000001,3.1,102,0,0,0,0.032,0.35,0.06,0.0,0.41,0.0
2023-01-10 11:00:00,228,11,1,6.0,3.2,93,0,0,0,0.031,0.37,0.12,0.0,0.49,0.0
2023-01-10 12:00:00,229,12,1,5.800000000000001,3.6,81,0,0,0,0.031,0.4,0.17,0.0,0.57,0.0
2023-01-10 13:00:00,230,13,1,5.7,3.8,76,0,0,0,0.034,0.37,0.36,0.0,0.73,0.0
2023-01-10 14:00:00,231,14,1,5.6000000000000005,3.8,80,0,0,0,0.033,0.39,0.49,1.17,2.06,54.7
2023-01-10 15:00:00,232,15,1,5.7,3.7,85,0,0,0,0.03,0.39,0.38,0.52,1.28,6.3
2023-01-10 16:00:00,233,16,1,6.4,3.6,90,2,26,26,0.035,0.39,0.25,0.41,1.06,17.0
2023-01-10 17:00:00,234,17,1,7.6,3.3000000000000003,95,125,81,109,0.048,0.38,0.11,0.0,0.5,0.0
2023-01-10 18:00:00,235,18,1,9.1,3.0,99,125,115,155,0.031,0.37,0.09,0.0,0.47,0.0
2023-01-10 19:00:00,236,19,1,10.2,2.6,106,38,125,140,0.031,0.37,0.04,0.0,0.41,0.0
2023-01-10 20:00:00,237,20,1,10.8,1.9,111,0,40,40,0.034,0.37,0.1,0.0,0.47,0.0
2023-01-10 21:00:00,238,21,1,10.9,1.4,117,11,122,126,0.032,0.39,0.24,0.0,0.63,0.0
2023-01-10 22:00:00,239,22,1,10.8,1.2000000000000002,123,16,112,117,0.032,0.4,0.38,0.0,0.77,0.0
2023-01-10 23:00:00,240,23,1,10.2,1.6,125,8,44,46,0.032,0.37,0.59,0.0,0.96,0.0
2023-01-11 00:00:00,241,0,1,9.9,2.3000000000000003,134,0,12,12,0.031,0.39,0.66,1.03,2.08,20.9
2023-01-11 01:00:00,242,1,1,9.7,3.1,146,0,0,0,0.031,0.36,0.55,1.59,2.5,22.0
2023-01-11 02:00:00,243,2,1,9.5,3.6,154,0,0,0,0.042,0.39,0.46,0.84,1.69,21.2
2023-01-11 03:00:00,244,3,1,9.5,4.0,159,0,0,0,0.037,0.39,0.24,0.0,0.63,0.0
2023-01-11 04:00:00,245,4,1,9.5,4.4,170,0,0,0,0.033,0.37,0.16,0.0,0.53,0.0
2023-01-11 05:00:00,246,5,1,9.5,4.9,186,0,0,0,0.031,0.36,0.09,0.0,0.45,0.0
2023-01-11 06:00:00,247,6,1,9.3,5.2,194,0,0,0,0.031,0.37,0.04,0.0,0.42,0.0
2023-01-11 07:00:00,248,7,1,9.1,5.2,194,0,0,0,0.032,0.37,0.07,0.0,0.44,0.0
2023-01-11 08:00:00,249,8,1,9.0,5.1000000000000005,193,0,0,0,0.033,0.36,0.05,0.0,0.41,0.0
2023-01-11 09:00:00,250,9,1,9.0,4.9,190,0,0,0,0.031,0.35,0.07,0.0,0.42,0.0
2023-01-11 10:00:00,251,10,1,9.0,4.7,186,0,0,0,0.031,0.38,0.03,0.0,0.41,0.0
2023-01-11 11:00:00,252,11,1,9.0,4.4,179,0,0,0,0.034,0.39,0.09,0.0,0.48,0.0
2023-01-11 12:00:00,253,12,1,8.9,4.2,170,0,0,0,0.03,0.39,0.2,0.0,0.6,0.0
2023-01-11 13:00:00,254,13,1,8.8,4.1000000000000005,161,0,0,0,0.037,0.36,0.34,0.0,0.7,0.0
2023-01-11 14:00:00,255,14,1,8.6,4.1000000000000005,152,0,0,0,0.036,0.35,0.49,0.84,1.69,45.8
2023-01-11 15:00:00,256,15,1,8.4,4.2,149,0,0,0,0.034,0.35,0.37,0.65,1.37,31.1
2023-01-11 16:00:00,257,16,1,8.5,4.4,144,0,19,19,0.033,0.38,0.25,1.07,1.7,5.2
2023-01-11 17:00:00,258,17,1,8.9,4.6000000000000005,137,4,37,38,0.032,0.37,0.07,0.0,0.44,0.0
2023-01-11 18:00:00,259,18,1,9.4,4.6000000000000005,132,12,76,80,0.045,0.4,0.02,0.0,0.42,0.0
2023-01-11 19:00:00,260,19,1,9.9,4.5,135,28,147,158,0.074,0.38,0.13,0.0,0.51,0.0
2023-01-11 20:00:00,261,20,1,10.2,4.5,138,3,87,88,0.035,0.36,0.14,0.0,0.5,0.0
2023-01-11 21:00:00,262,21,1,10.2,4.4,138,4,90,92,0.032,0.35,0.29,0.0,0.65,0.0
2023-01-11 22:00:00,263,22,1,10.2,4.2,140,0,31,31,0.031,0.35,0.4,0.0,0.75,0.0
2023-01-11 23:00:00,264,23,1,10.1,4.4,144,0,30,30,0.032,0.39,0.59,0.0,0.98,0.0
2023-01-12 00:00:00,265,0,1,10.0,4.800000000000001,149,0,7,7,0.036,0.39,0.63,0.62,1.64,9.0
2023-01-12 01:00:00,266,1,1,10.0,5.300000000000001,153,0,0,0,0.035,0.39,0.61,2.04,3.04,16.9
2023-01-12 02:00:00,267,2,1,10.0,5.5,157,0,0,0,0.035,0.35,0.4,1.89,2.65,7.8
2023-01-12 03:00:00,268,3,1,10.1,5.4,158,0,0,0,0.03,0.35,0.27,0.0,0.62,0.0
2023-01-12 04:00:00,269,4,1,10.1,5.5,157,0,0,0,0.031,0.37,0.09,0.0,0.46,0.0
2023-01-12 05:00:00,270,5,1,10.1,5.5,153,0,0,0,0.033,0.38,0.08,0.0,0.46,0.0
2023-01-12 06:00:00,271,6,1,10.2,5.800000000000001,154,0,0,0,0.031,0.39,0.04,0.0,0.43,0.0
2023-01-12 07:00:00,272,7,1,10.8,6.0,163,0,0,0,0.034,0.37,0.05,0.0,0.42,0.0
2023-01-12 08:00:00,273,8,1,11.5,6.0,173,0,0,0,0.032,0.36,0.04,0.0,0.39,0.0
2023-01-12 09:00:00,274,9,1,12.0,5.9,177,0,0,0,0.031,0.37,0.09,0.0,0.46,0.0
2023-01-12 10:00:00,275,10,1,12.1,5.9,179,0,0,0,0.043,0.35,0.02,0.0,0.37,0.0
2023-01-12 11:00:00,276,11,1,12.1,5.800000000000001,178,0,0,0,0.031,0.38,0.15,0.0,0.53,0.0
2023-01-12 12:00:00,277,12,1,11.9,5.9,177,0,0,0,0.033,0.39,0.19,0.0,0.58,0.0
2023-01-12 13:00:00,278,13,1,11.9,6.0,175,0,0,0,0.033,0.39,0.33,0.0,0.72,0.0
2023-01-12 14:00:00,279,14,1,11.9,5.9,171,0,0,0,0.033,0.36,0.46,0.4,1.23,33.0
2023-01-12 15:00:00,280,15,1,11.9,5.5,169,0,0,0,0.031,0.36,0.35,0.4,1.1,23.0
2023-01-12 16:00:00,281,16,1,12.0,5.2,167,0,19,19,0.035,0.39,0.25,0.44,1.08,34.2
2023-01-12 17:00:00,282,17,1,12.2,4.9,167,3,50,51,0.049,0.38,0.13,0.0,0.51,0.0
2023-01-12 18:00:00,283,18,1,12.5,4.6000000000000005,165,4,85,86,0.031,0.38,0.02,0.0,0.41,0.0
2023-01-12 19:00:00,284,19,1,12.6,4.5,161,175,169,237,0.034,0.38,0.03,0.0,0.41,0.0
2023-01-12 20:00:00,285,20,1,12.7,4.6000000000000005,160,100,180,221,0.032,0.4,0.11,0.0,0.51,0.0
2023-01-12 21:00:00,286,21,1,12.8,4.9,165,1,68,68,0.032,0.38,0.23,0.0,0.61,0.0
2023-01-12 22:00:00,287,22,1,12.8,5.0,170,22,103,110,0.031,0.38,0.41,0.0,0.79,0.0
2023-01-12 23:00:00,288,23,1,12.7,5.0,174,55,86,97,0.031,0.36,0.56,0.0,0.92,0.0
2023-01-13 00:00:00,289,0,1,12.5,4.7,178,0,10,10,0.031,0.36,0.65,1.96,2.97,18.1
2023-01-13 01:00:00,290,1,1,12.3,4.1000000000000005,179,0,0,0,0.03,0.37,0.54,0.79,1.7,16.5
2023-01-13 02:00:00,291,2,1,12.1,3.7,178,0,0,0,0.033,0.4,0.39,0.87,1.66,18.1
2023-01-13 03:00:00,292,3,1,12.1,3.7,170,0,0,0,0.03,0.36,0.22,0.0,0.58,0.0
2023-01-13 04:00:00,293,4,1,12.0,3.7,163,0,0,0,0.03,0.4,0.17,0.0,0.57,0.0
2023-01-13 05:00:00,294,5,1,11.8,3.8,164,0,0,0,0.03,0.38,0.1,0.0,0.48,0.0
2023-01-13 06:00:00,295,6,1,11.6,4.0,170,0,0,0,0.039,0.4,0.08,0.0,0.47,0.0
2023-01-13 07:00:00,296,7,1,11.4,4.0,175,0,0,0,0.036,0.36,0.06,0.0,0.42,0.0
2023-01-13 08:00:00,297,8,1,11.2,3.8,181,0,0,0,0.031,0.39,0.06,0.0,0.45,0.0
2023-01-13 09:00:00,298,9,1,11.1,3.8,187,0,0,0,0.031,0.39,0.08,0.0,0.47,0.0
2023-01-13 10:00:00,299,10,1,11.0,3.9,190,0,0,0,0.031,0.37,0.01,0.0,0.38,0.0
2023-01-13 11:00:00,300,11,1,11.1,3.9,191,0,0,0,0.031,0.38,0.08,0.0,0.47,0.0
2023-01-13 12:00:00,301,12,1,11.1,4.0,192,0,0,0,0.032,0.4,0.21,0.0,0.61,0.0
2023-01-13 13:00:00,302,13,1,11.2,4.0,194,0,0,0,0.05,0.39,0.33,0.0,0.72,0.0
2023-01-13 14:00:00,303,14,1,11.1,3.8,192,0,0,0,0.209,0.37,0.48,0.23,1.08,48.1
2023-01-13 15:00:00,304,15,1,10.9,3.6,185,0,0,0,0.03,0.39,0.35,0.43,1.16,22.4
2023-01-13 16:00:00,305,16,1,10.9,3.5,178,0,13,13,0.033,0.39,0.19,0.64,1.23,14.7
2023-01-13 17:00:00,306,17,1,11.1,3.5,174,1,44,44,0.031,0.37,0.15,0.0,0.52,0.0
2023-01-13 18:00:00,307,18,1,11.3,3.5,170,3,76,77,0.034,0.38,0.12,0.0,0.49,0.0
2023-01-13 19:00:00,308,19,1,11.4,3.5,168,26,150,160,0.05,0.4,0.09,0.0,0.49,0.0
2023-01-13 20:00:00,309,20,1,11.5,3.5,169,17,153,160,0.035,0.39,0.09,0.0,0.48,0.0
2023-01-13 21:00:00,310,21,1,11.4,3.5,170,16,135,141,0.035,0.37,0.21,0.0,0.58,0.0
2023-01-13 22:00:00,311,22,1,11.2,3.5,171,51,138,154,0.03,0.4,0.38,0.0,0.78,0.0
2023-01-13 23:00:00,312,23,1,10.9,3.5,172,6,63,64,0.032,0.37,0.61,0.0,0.98,0.0
2023-01-14 00:00:00,313,0,1,10.6,3.6,175,0,12,12,0.065,0.4,0.67,2.43,3.5,15.4
2023-01-14 01:00:00,314,1,1,10.5,3.8,181,0,0,0,0.034,0.39,0.63,0.96,1.98,1.0
2023-01-14 02:00:00,315,2,1,10.4,3.9,185,0,0,0,0.032,0.35,0.41,1.92,2.67,29.1
2023-01-14 03:00:00,316,3,1,10.3,3.8,184,0,0,0,0.034,0.39,0.21,0.0,0.6,0.0
2023-01-14 04:00:00,317,4,1,10.2,3.7,179,0,0,0,0.036,0.37,0.14,0.0,0.52,0.0
2023-01-14 05:00:00,318,5,1,10.1,3.6,173,0,0,0,0.037,0.38,0.06,0.0,0.44,0.0
2023-01-14 06:00:00,319,6,1,9.9,3.6,167,0,0,0,0.031,0.4,0.09,0.0,0.49,0.0
2023-01-14 07:00:00,320,7,1,9.7,3.7,165,0,0,0,0.037,0.35,0.09,0.0,0.45,0.0
2023-01-14 08:00:00,321,8,1,9.7,3.8,166,0,0,0,0.033,0.38,0.0,0.0,0.38,0.0
2023-01-14 09:00:00,322,9,1,9.5,3.7,161,0,0,0,0.043,0.38,0.09,0.0,0.47,0.0
2023-01-14 10:00:00,323,10,1,9.2,3.6,149,0,0,0,0.032,0.38,0.03,0.0,0.41,0.0
2023-01-14 11:00:00,324,11,1,8.9,3.5,132,0,0,0,0.033,0.4,0.15,0.0,0.54,0.0
2023-01-14 12:00:00,325,12,1,8.700000000000001,3.6,116,0,0,0,0.031,0.38,0.17,0.0,0.55,0.0
2023-01-14 13:00:00,326,13,1,8.700000000000001,3.8,110,0,0,0,0.037,0.39,0.32,0.0,0.71,0.0
2023-01-14 14:00:00,327,14,1,8.9,4.0,115,0,0,0,0.031,0.38,0.47,0.58,1.42,20.9
2023-01-14 15:00:00,328,15,1,9.2,4.0,119,0,0,0,0.034,0.39,0.37,1.09,1.86,43.5
2023-01-14 16:00:00,329,16,1,9.5,3.9,117,0,19,19,0.031,0.37,0.19,0.65,1.22,22.2
2023-01-14 17:00:00,330,17,1,9.9,3.8,116,1,38,38,0.031,0.38,0.1,0.0,0.47,0.0
2023-01-14 18:00:00,331,18,1,10.4,3.6,119,54,101,119,0.032,0.37,0.09,0.0,0.46,0.0
2023-01-14 19:00:00,332,19,1,10.9,3.4000000000000004,126,46,165,183,0.041,0.38,0.11,0.0,0.49,0.0
2023-01-14 20:00:00,333,20,1,11.4,3.2,133,246,164,266,0.041,0.39,0.17,0.0,0.56,0.0
2023-01-14 21:00:00,334,21,1,11.7,3.3000000000000003,136,179,164,233,0.065,0.4,0.24,0.0,0.64,0.0
2023-01-14 22:00:00,335,22,1,11.5,3.9,143,61,132,151,0.034,0.35,0.37,0.0,0.73,0.0
2023-01-14 23:00:00,336,23,1,10.7,4.800000000000001,152,3,35,36,0.033,0.36,0.6,0.0,0.96,0.0
2023-01-15 00:00:00,337,0,1,10.0,5.300000000000001,155,0,15,15,0.032,0.39,0.62,2.21,3.22,21.6
2023-01-15 01:00:00,338,1,1,9.6,5.800000000000001,156,0,0,0,0.031,0.37,0.55,1.33,2.25,7.9
2023-01-15 02:00:00,339,2,1,9.4,6.1000000000000005,163,0,0,0,0.033,0.38,0.43,1.06,1.87,17.5
2023-01-15 03:00:00,340,3,1,9.3,6.1000000000000005,171,0,0,0,0.032,0.35,0.25,0.0,0.61,0.0
2023-01-15 04:00:00,341,4,1,9.2,5.9,177,0,0,0,0.036,0.4,0.15,0.0,0.55,0.0
2023-01-15 05:00:00,342,5,1,9.0,5.5,179,0,0,0,0.033,0.38,0.07,0.0,0.44,0.0
2023-01-15 06:00:00,343,6,1,8.9,5.2,181,0,0,0,0.035,0.36,0.01,0.0,0.37,0.0
2023-01-15 07:00:00,344,7,1,8.8,4.9,187,0,0,0,0.031,0.37,0.01,0.0,0.37,0.0
2023-01-15 08:00:00,345,8,1,8.700000000000001,4.800000000000001,196,0,0,0,0.033,0.37,0.01,0.0,0.39,0.0
2023-01-15 09:00:00,346,9,1,8.8,4.7,208,0,0,0,0.032,0.38,0.0,0.0,0.38,0.0
2023-01-15 10:00:00,347,10,1,8.8,4.6000000000000005,219,0,0,0,0.031,0.38,0.02,0.0,0.4,0.0
2023-01-15 11:00:00,348,11,1,8.8,4.5,225,0,0,0,0.032,0.37,0.1,0.0,0.47,0.0
2023-01-15 12:00:00,349,12,1,8.6,4.4,228,0,0,0,0.032,0.36,0.25,0.0,0.61,0.0
2023-01-15 13:00:00,350,13,1,8.5,4.4,229,0,0,0,0.031,0.37,0.38,0.0,0.75,0.0
2023-01-15 14:00:00,351,14,1,8.3,4.5,231,0,0,0,0.034,0.35,0.46,0.38,1.18,49.1
2023-01-15 15:00:00,352,15,1,8.200000000000001,4.7,234,0,0,0,0.03,0.37,0.41,0.53,1.31,11.7
2023-01-15 16:00:00,353,16,1,8.1,5.1000000000000005,235,0,10,10,0.032,0.35,0.26,0.3,0.91,26.7
2023-01-15 17:00:00,354,17,1,8.200000000000001,5.4,238,0,12,12,0.039,0.39,0.14,0.0,0.53,0.0
2023-01-15 18:00:00,355,18,1,8.200000000000001,5.6000000000000005,240,0,23,23,0.033,0.38,0.09,0.0,0.47,0.0
2023-01-15 19:00:00,356,19,1,8.3,5.7,241,0,10,10,0.036,0.38,0.03,0.0,0.41,0.0
2023-01-15 20:00:00,357,20,1,8.3,5.5,241,0,44,44,0.034,0.37,0.12,0.0,0.49,0.0
2023-01-15 21:00:00,358,21,1,8.4,5.1000000000000005,240,1,72,72,0.033,0.39,0.23,0.0,0.62,0.0
2023-01-15 22:00:00,359,22,1,8.5,4.7,238,3,74,75,0.041,0.35,0.46,0.0,0.81,0.0
2023-01-15 23:00:00,360,23,1,8.3,4.3,236,56,92,104,0.031,0.37,0.53,0.0,0.91,0.0
2023-01-16 00:00:00,361,0,1,8.0,3.9,235,1,23,23,0.031,0.35,0.61,1.53,2.5,1.6
2023-01-16 01:00:00,362,1,1,7.7,3.4000000000000004,233,0,0,0,0.034,0.35,0.57,2.0,2.92,29.4
2023-01-16 02:00:00,363,2,1,7.5,3.1,230,0,0,0,0.039,0.35,0.45,1.37,2.17,7.5
2023-01-16 03:00:00,364,3,1,7.300000000000001,2.9000000000000004,225,0,0,0,0.033,0.38,0.21,0.0,0.59,0.0
2023-01-16 04:00:00,365,4,1,7.1000000000000005,2.7,220,0,0,0,0.031,0.37,0.11,0.0,0.48,0.0
2023-01-16 05:00:00,366,5,1,6.9,2.7,213,0,0,0,0.031,0.38,0.08,0.0,0.46,0.0
2023-01-16 06:00:00,367,6,1,6.7,2.6,207,0,0,0,0.032,0.36,0.09,0.0,0.45,0.0
2023-01-16 07:00:00,368,7,1,6.5,2.6,204,0,0,0,0.031,0.38,0.05,0.0,0.43,0.0
2023-01-16 08:00:00,369,8,1,6.4,2.5,204,0,0,0,0.033,0.36,0.07,0.0,0.43,0.0
2023-01-16 09:00:00,370,9,1,6.4,2.4000000000000004,207,0,0,0,0.031,0.36,0.08,0.0,0.45,0.0
2023-01-16 10:00:00,371,10,1,6.300000000000001,2.2,212,0,0,0,0.032,0.39,0.09,0.0,0.48,0.0
2023-01-16 11:00:00,372,11,1,6.300000000000001,2.0,218,0,0,0,0.031,0.37,0.14,0.0,0.51,0.0
2023-01-16 12:00:00,373,12,1,6.2,1.8,225,0,0,0,0.032,0.38,0.18,0.0,0.56,0.0
2023-01-16 13:00:00,374,13,1,6.2,1.6,233,0,0,0,0.045,0.4,0.36,0.0,0.76,0.0
2023-01-16 14:00:00,375,14,1,6.2,1.4,243,0,0,0,0.032,0.37,0.45,0.51,1.33,25.6
2023-01-16 15:00:00,376,15,1,6.4,1.3,252,0,0,0,0.031,0.37,0.36,0.43,1.16,54.4
2023-01-16 16:00:00,377,16,1,6.800000000000001,1.2000000000000002,261,2,35,35,0.034,0.39,0.26,0.79,1.44,27.9
2023-01-16 17:00:00,378,17,1,7.4,1.2000000000000002,270,132,112,143,0.031,0.39,0.14,0.0,0.53,0.0
2023-01-16 18:00:00,379,18,1,8.0,1.4,278,641,86,302,0.031,0.35,0.02,0.0,0.37,0.0
2023-01-16 19:00:00,380,19,1,8.5,1.5,283,488,144,339,0.03,0.36,0.06,0.0,0.42,0.0
2023-01-16 20:00:00,381,20,1,8.8,1.7000000000000002,288,3,92,93,0.032,0.38,0.15,0.0,0.54,0.0
2023-01-16 21:00:00,382,21,1,8.9,1.8,291,9,158,162,0.032,0.39,0.2,0.0,0.6,0.0
2023-01-16 22:00:00,383,22,1,8.700000000000001,1.9,291,112,168,204,0.03,0.36,0.4,0.0,0.77,0.0
2023-01-16 23:00:00,384,23,1,8.1,2.1,290,274,83,143,0.032,0.4,0.62,0.0,1.02,0.0
2023-01-17 00:00:00,385,0,1,7.2,2.3000000000000003,291,0,18,18,0.037,0.36,0.63,0.6,1.59,28.4
2023-01-17 01:00:00,386,1,1,6.800000000000001,2.3000000000000003,289,0,0,0,0.03,0.36,0.6,0.52,1.49,20.7
2023-01-17 02:00:00,387,2,1,6.800000000000001,2.3000000000000003,283,0,0,0,0.033,0.37,0.41,0.61,1.39,9.9
2023-01-17 03:00:00,388,3,1,6.7,2.3000000000000003,277,0,0,0,0.039,0.37,0.26,0.0,0.63,0.0
2023-01-17 04:00:00,389,4,1,6.6000000000000005,2.4000000000000004,272,0,0,0,0.031,0.38,0.08,0.0,0.46,0.0
2023-01-17 05:00:00,390,5,1,6.4,2.4000000000000004,268,0,0,0,0.032,0.38,0.12,0.0,0.5,0.0
2023-01-17 06:00:00,391,6,1,6.300000000000001,2.4000000000000004,264,0,0,0,0.046,0.37,0.04,0.0,0.41,0.0
2023-01-17 07:00:00,392,7,1,6.4,2.3000000000000003,260,0,0,0,0.031,0.39,0.01,0.0,0.4,0.0
2023-01-17 08:00:00,393,8,1,6.4,2.3000000000000003,255,0,0,0,0.032,0.37,0.07,0.0,0.44,0.0
2023-01-17 09:00:00,394,9,1,6.5,2.3000000000000003,249,0,0,0,0.047,0.36,0.06,0.0,0.42,0.0
2023-01-17 10:00:00,395,10,1,6.6000000000000005,2.3000000000000003,241,0,0,0,0.08,0.39,0.01,0.0,0.4,0.0
2023-01-17 11:00:00,396,11,1,6.7,2.3000000000000003,233,0,0,0,0.033,0.37,0.15,0.0,0.51,0.0
2023-01-17 12:00:00,397,12,1,6.9,2.4000000000000004,228,0,0,0,0.033,0.37,0.17,0.0,0.53,0.0
2023-01-17 13:00:00,398,13,1,6.9,2.5,221,0,0,0,0.052,0.38,0.36,0.0,0.74,0.0
2023-01-17 14:00:00,399,14,1,7.0,2.7,210,0,0,0,0.033,0.39,0.49,0.61,1.49,33.9
2023-01-17 15:00:00,400,15,1,7.0,3.0,199,0,0,0,0.031,0.38,0.37,1.01,1.76,35.4
2023-01-17 16:00:00,401,16,1,7.0,3.2,193,0,16,16,0.034,0.38,0.26,0.66,1.29,38.4
2023-01-17 17:00:00,402,17,1,7.2,3.4000000000000004,191,6,69,70,0.035,0.38,0.08,0.0,0.46,0.0
2023-01-17 18:00:00,403,18,1,7.6,3.6,191,5,126,128,0.037,0.36,0.04,0.0,0.39,0.0
2023-01-17 19:00:00,404,19,1,8.0,3.7,193,23,168,177,0.037,0.4,0.1,0.0,0.49,0.0
2023-01-17 20:00:00,405,20,1,8.3,3.8,194,0,95,95,0.03,0.4,0.16,0.0,0.56,0.0
2023-01-17 21:00:00,406,21,1,8.5,3.9,194,0,49,49,0.036,0.38,0.21,0.0,0.59,0.0
2023-01-17 22:00:00,407,22,1,8.5,3.8,193,16,107,112,0.034,0.37,0.45,0.0,0.81,0.0
2023-01-17 23:00:00,408,23,1,8.3,3.8,190,1,36,36,0.033,0.36,0.56,0.0,0.93,0.0
2023-01-18 00:00:00,409,0,1,8.0,3.9,188,0,17,17,0.037,0.38,0.63,1.7,2.72,0.6
2023-01-18 01:00:00,410,1,1,7.9,3.9,188,0,0,0,0.031,0.36,0.6,1.57,2.53,27.2
2023-01-18 02:00:00,411,2,1,7.800000000000001,4.0,188,0,0,0,0.031,0.37,0.44,2.4,3.21,21.9
2023-01-18 03:00:00,412,3,1,7.800000000000001,4.2,188,0,0,0,0.031,0.39,0.26,0.0,0.66,0.0
2023-01-18 04:00:00,413,4,1,7.9,4.4,186,0,0,0,0.034,0.36,0.1,0.0,0.46,0.0
2023-01-18 05:00:00,414,5,1,7.9,4.6000000000000005,185,0,0,0,0.049,0.38,0.11,0.0,0.5,0.0
2023-01-18 06:00:00,415,6,1,7.9,4.800000000000001,186,0,0,0,0.031,0.39,0.04,0.0,0.43,0.0
2023-01-18 07:00:00,416,7,1,7.9,5.0,190,0,0,0,0.033,0.39,0.07,0.0,0.46,0.0
2023-01-18 08:00:00,417,8,1,8.0,5.1000000000000005,192,0,0,0,0.032,0.37,0.09,0.0,0.46,0.0
2023-01-18 09:00:00,418,9,1,8.1,5.2,191,0,0,0,0.03,0.35,0.01,0.0,0.36,0.0
2023-01-18 10:00:00,419,10,1,8.200000000000001,5.4,190,0,0,0,0.038,0.36,0.09,0.0,0.45,0.0
2023-01-18 11:00:00,420,11,1,8.3,5.6000000000000005,192,0,0,0,0.037,0.39,0.12,0.0,0.5,0.0
2023-01-18 12:00:00,421,12,1,8.3,5.4,202,0,0,0,0.031,0.39,0.2,0.0,0.59,0.0
2023-01-18 13:00:00,422,13,1,8.1,4.7,219,0,0,0,0.032,0.36,0.41,0.0,0.77,0.0
2023-01-18 14:00:00,423,14,1,7.7,3.8,245,0,0,0,0.032,0.36,0.44,0.23,1.02,53.8
2023-01-18 15:00:00,424,15,1,7.2,3.0,266,0,0,0,0.033,0.37,0.36,0.85,1.57,16.4
2023-01-18 16:00:00,425,16,1,6.9,2.5,272,0,12,12,0.034,0.36,0.18,0.53,1.07,35.6
2023-01-18 17:00:00,426,17,1,6.800000000000001,2.3000000000000003,271,1,40,40,0.033,0.37,0.09,0.0,0.46,0.0
2023-01-18 18:00:00,427,18,1,6.9,2.3000000000000003,268,15,106,111,0.033,0.39,0.1,0.0,0.49,0.0
2023-01-18 19:00:00,428,19,1,7.1000000000000005,2.3000000000000003,264,35,151,165,0.032,0.4,0.05,0.0,0.45,0.0
2023-01-18 20:00:00,429,20,1,7.2,2.2,264,21,146,155,0.031,0.38,0.17,0.0,0.55,0.0
2023-01-18 21:00:00,430,21,1,7.2,2.1,266,37,49,64,0.045,0.37,0.29,0.0,0.66,0.0
2023-01-18 22:00:00,431,22,1,7.2,1.8,268,187,130,192,0.039,0.38,0.43,0.0,0.81,0.0
2023-01-18 23:00:00,432,23,1,6.800000000000001,1.5,266,650,50,196,0.035,0.35,0.6,0.0,0.95,0.0
2023-01-19 00:00:00,433,0,1,6.4,1.3,259,273,30,54,0.035,0.39,0.64,1.24,2.27,9.2
2023-01-19 01:00:00,434,1,1,6.300000000000001,1.3,245,0,0,0,0.031,0.36,0.63,0.56,1.55,10.0
2023-01-19 02:00:00,435,2,1,6.2,1.3,234,0,0,0,0.033,0.36,0.44,2.14,2.94,8.9
2023-01-19 03:00:00,436,3,1,6.2,1.5,232,0,0,0,0.03,0.35,0.21,0.0,0.56,0.0
2023-01-19 04:00:00,437,4,1,6.2,1.5,235,0,0,0,0.038,0.38,0.14,0.0,0.52,0.0
2023-01-19 05:00:00,438,5,1,6.2,1.6,239,0,0,0,0.077,0.4,0.05,0.0,0.44,0.0
2023-01-19 06:00:00,439,6,1,6.2,1.5,247,0,0,0,0.045,0.38,0.03,0.0,0.41,0.0
2023-01-19 07:00:00,440,7,1,6.0,1.6,262,0,0,0,0.051,0.39,0.08,0.0,0.48,0.0
2023-01-19 08:00:00,441,8,1,5.9,1.5,278,0,0,0,0.049,0.35,0.07,0.0,0.42,0.0
2023-01-19 09:00:00,442,9,1,5.800000000000001,1.3,289,0,0,0,0.046,0.35,0.05,0.0,0.4,0.0
2023-01-19 10:00:00,443,10,1,5.800000000000001,1.3,298,0,0,0,0.04,0.36,0.02,0.0,0.38,0.0
2023-01-19 11:00:00,444,11,1,5.800000000000001,1.3,311,0,0,0,0.032,0.38,0.14,0.0,0.52,0.0
2023-01-19 12:00:00,445,12,1,5.9,1.2000000000000002,325,0,0,0,0.033,0.37,0.19,0.0,0.55,0.0
2023-01-19 13:00:00,446,13,1,5.9,0.9,334,0,0,0,0.032,0.37,0.38,0.0,0.75,0.0
2023-01-19 14:00:00,447,14,1,5.9,0.6000000000000001,342,0,0,0,0.032,0.36,0.42,0.36,1.14,37.0
2023-01-19 15:00:00,448,15,1,6.1000000000000005,0.4,348,0,0,0,0.038,0.39,0.34,1.15,1.88,32.4
2023-01-19 16:00:00,449,16,1,6.5,0.3,318,185,37,56,0.032,0.36,0.19,1.03,1.58,1.3
2023-01-19 17:00:00,450,17,1,6.9,0.3,289,679,50,213,0.032,0.38,0.13,0.0,0.51,0.0
2023-01-19 18:00:00,451,18,1,7.300000000000001,0.2,293,797,58,332,0.042,0.37,0.03,0.0,0.4,0.0
2023-01-19 19:00:00,452,19,1,7.7,0.2,283,818,69,404,0.032,0.36,0.12,0.0,0.48,0.0
2023-01-19 20:00:00,453,20,1,7.9,0.2,250,863,61,432,0.032,0.36,0.14,0.0,0.5,0.0
